"","scientificname","county","n","recent_collect_date","recent_id_date","mass","length"
"7113","Agrilus granulatus","lyon",0,NA,NA,NA,NA
"7114","Agrilus granulatus","mahnomen",0,NA,NA,NA,NA
"7115","Agrilus granulatus","marshall",0,NA,NA,NA,NA
"7116","Agrilus granulatus","martin",0,NA,NA,NA,NA
"7117","Agrilus granulatus","mcleod",0,NA,NA,NA,NA
"7118","Agrilus granulatus","meeker",0,NA,NA,NA,NA
"7119","Agrilus granulatus","mille lacs",0,NA,NA,NA,NA
"7120","Agrilus granulatus","mille lacs lake",0,NA,NA,NA,NA
"7121","Agrilus granulatus","morrison",0,NA,NA,NA,NA
"7122","Agrilus granulatus","mower",0,NA,NA,NA,NA
"7123","Agrilus granulatus","murray",0,NA,NA,NA,NA
"7124","Agrilus granulatus","nicollet",0,NA,NA,NA,NA
"7125","Agrilus granulatus","nobles",0,NA,NA,NA,NA
"7126","Agrilus granulatus","norman",0,NA,NA,NA,NA
"7127","Agrilus granulatus","olmsted",1,NA,1938,55.6632346543483,55.6632346543483
"7128","Agrilus granulatus","otter tail",0,NA,NA,NA,NA
"7129","Agrilus granulatus","pennington",0,NA,NA,NA,NA
"7130","Agrilus granulatus","pine",0,NA,NA,NA,NA
"7131","Agrilus granulatus","pipestone",0,NA,NA,NA,NA
"7132","Agrilus granulatus","polk",0,NA,NA,NA,NA
"7133","Agrilus granulatus","pope",0,NA,NA,NA,NA
"7134","Agrilus granulatus","ramsey",9,2017,NA,43.0971420556307,43.0971420556307
"7135","Agrilus granulatus","red lake",0,NA,NA,NA,NA
"7136","Agrilus granulatus","redwood",0,NA,NA,NA,NA
"7137","Agrilus granulatus","renville",0,NA,NA,NA,NA
"7138","Agrilus granulatus","rice",0,NA,NA,NA,NA
"7139","Agrilus granulatus","rock",0,NA,NA,NA,NA
"7140","Agrilus granulatus","roseau",0,NA,NA,NA,NA
"7141","Agrilus granulatus","saint anthony park",0,NA,NA,NA,NA
"7142","Agrilus granulatus","santa rita",0,NA,NA,NA,NA
"7143","Agrilus granulatus","scott",0,NA,NA,NA,NA
"7144","Agrilus granulatus","sherburne",0,NA,NA,NA,NA
"7145","Agrilus granulatus","sibley",0,NA,NA,NA,NA
"7146","Agrilus granulatus","st louis",0,NA,NA,NA,NA
"7147","Agrilus granulatus","stearns",0,NA,NA,NA,NA
"7148","Agrilus granulatus","steele",0,NA,NA,NA,NA
"7149","Agrilus granulatus","stevens",0,NA,NA,NA,NA
"7150","Agrilus granulatus","swift",0,NA,NA,NA,NA
"7151","Agrilus granulatus","todd",0,NA,NA,NA,NA
"7152","Agrilus granulatus","traverse",0,NA,NA,NA,NA
"7153","Agrilus granulatus","wabasha",0,NA,NA,NA,NA
"7154","Agrilus granulatus","wadena",0,NA,NA,NA,NA
"7155","Agrilus granulatus","waseca",0,NA,NA,NA,NA
"7156","Agrilus granulatus","washington",2,2017,2017,42.9606586415321,42.9606586415321
"7157","Agrilus granulatus","watonwan",0,NA,NA,NA,NA
"7158","Agrilus granulatus","wilkin",0,NA,NA,NA,NA
"7159","Agrilus granulatus","winona",0,NA,NA,NA,NA
"7160","Agrilus granulatus","wright",0,NA,NA,NA,NA
"7161","Agrilus granulatus","yellow medicine",0,NA,NA,NA,NA
"7162","Agrilus hyperici","aitkin",0,NA,NA,NA,NA
"7163","Agrilus hyperici","anoka",0,NA,NA,NA,NA
"7164","Agrilus hyperici","anoka/isanti",0,NA,NA,NA,NA
"7165","Agrilus hyperici","aonka/isanti",0,NA,NA,NA,NA
"7166","Agrilus hyperici","becker",0,NA,NA,NA,NA
"7167","Agrilus hyperici","beltrami",0,NA,NA,NA,NA
"7168","Agrilus hyperici","benton",0,NA,NA,NA,NA
"7169","Agrilus hyperici","big stone",0,NA,NA,NA,NA
"7170","Agrilus hyperici","blue earth",0,NA,NA,NA,NA
"7171","Agrilus hyperici","brown",0,NA,NA,NA,NA
"7172","Agrilus hyperici","carlton",0,NA,NA,NA,NA
"7173","Agrilus hyperici","carver",0,NA,NA,NA,NA
"7174","Agrilus hyperici","cass",0,NA,NA,NA,NA
"7175","Agrilus hyperici","chippewa",0,NA,NA,NA,NA
"7176","Agrilus hyperici","chisago",0,NA,NA,NA,NA
"7177","Agrilus hyperici","clay",0,NA,NA,NA,NA
"7178","Agrilus hyperici","clearwater",0,NA,NA,NA,NA
"7179","Agrilus hyperici","cook",0,NA,NA,NA,NA
"7180","Agrilus hyperici","cottonwood",0,NA,NA,NA,NA
"7181","Agrilus hyperici","crow wing",0,NA,NA,NA,NA
"7182","Agrilus hyperici","dakota",0,NA,NA,NA,NA
"7183","Agrilus hyperici","dodge",0,NA,NA,NA,NA
"7184","Agrilus hyperici","douglas",0,NA,NA,NA,NA
"7185","Agrilus hyperici","faribault",0,NA,NA,NA,NA
"7186","Agrilus hyperici","fillmore",0,NA,NA,NA,NA
"7187","Agrilus hyperici","freeborn",0,NA,NA,NA,NA
"7188","Agrilus hyperici","goodhue",0,NA,NA,NA,NA
"7189","Agrilus hyperici","grant",0,NA,NA,NA,NA
"7190","Agrilus hyperici","hennepin",0,NA,NA,NA,NA
"7191","Agrilus hyperici","houston",0,NA,NA,NA,NA
"7192","Agrilus hyperici","hubbard",0,NA,NA,NA,NA
"7193","Agrilus hyperici","isanti",0,NA,NA,NA,NA
"7194","Agrilus hyperici","itasca",0,NA,NA,NA,NA
"7195","Agrilus hyperici","itasca park",0,NA,NA,NA,NA
"7196","Agrilus hyperici","jackson",0,NA,NA,NA,NA
"7197","Agrilus hyperici","kanabec",0,NA,NA,NA,NA
"7198","Agrilus hyperici","kandiyohi",0,NA,NA,NA,NA
"7199","Agrilus hyperici","kittson",0,NA,NA,NA,NA
"7200","Agrilus hyperici","koochiching",0,NA,NA,NA,NA
"7201","Agrilus hyperici","lac qui parle",0,NA,NA,NA,NA
"7202","Agrilus hyperici","lake",0,NA,NA,NA,NA
"7203","Agrilus hyperici","lake of the woods",0,NA,NA,NA,NA
"7204","Agrilus hyperici","le sueur",0,NA,NA,NA,NA
"7205","Agrilus hyperici","lincoln",0,NA,NA,NA,NA
"7206","Agrilus hyperici","lyon",0,NA,NA,NA,NA
"7207","Agrilus hyperici","mahnomen",0,NA,NA,NA,NA
"7208","Agrilus hyperici","marshall",0,NA,NA,NA,NA
"7209","Agrilus hyperici","martin",0,NA,NA,NA,NA
"7210","Agrilus hyperici","mcleod",0,NA,NA,NA,NA
"7211","Agrilus hyperici","meeker",0,NA,NA,NA,NA
"7212","Agrilus hyperici","mille lacs",0,NA,NA,NA,NA
"7213","Agrilus hyperici","mille lacs lake",0,NA,NA,NA,NA
"7214","Agrilus hyperici","morrison",0,NA,NA,NA,NA
"7215","Agrilus hyperici","mower",0,NA,NA,NA,NA
"7216","Agrilus hyperici","murray",0,NA,NA,NA,NA
"7217","Agrilus hyperici","nicollet",0,NA,NA,NA,NA
"7218","Agrilus hyperici","nobles",0,NA,NA,NA,NA
"7219","Agrilus hyperici","norman",0,NA,NA,NA,NA
"7220","Agrilus hyperici","olmsted",0,NA,NA,NA,NA
"7221","Agrilus hyperici","otter tail",0,NA,NA,NA,NA
"7222","Agrilus hyperici","pennington",0,NA,NA,NA,NA
"7223","Agrilus hyperici","pine",0,NA,NA,NA,NA
"7224","Agrilus hyperici","pipestone",0,NA,NA,NA,NA
"7225","Agrilus hyperici","polk",0,NA,NA,NA,NA
"7226","Agrilus hyperici","pope",0,NA,NA,NA,NA
"7227","Agrilus hyperici","ramsey",0,NA,NA,NA,NA
"7228","Agrilus hyperici","red lake",0,NA,NA,NA,NA
"7229","Agrilus hyperici","redwood",0,NA,NA,NA,NA
"7230","Agrilus hyperici","renville",0,NA,NA,NA,NA
"7231","Agrilus hyperici","rice",0,NA,NA,NA,NA
"7232","Agrilus hyperici","rock",0,NA,NA,NA,NA
"7233","Agrilus hyperici","roseau",0,NA,NA,NA,NA
"7234","Agrilus hyperici","saint anthony park",0,NA,NA,NA,NA
"7235","Agrilus hyperici","santa rita",0,NA,NA,NA,NA
"7236","Agrilus hyperici","scott",0,NA,NA,NA,NA
"7237","Agrilus hyperici","sherburne",0,NA,NA,NA,NA
"7238","Agrilus hyperici","sibley",0,NA,NA,NA,NA
"7239","Agrilus hyperici","st louis",0,NA,NA,NA,NA
"7240","Agrilus hyperici","stearns",0,NA,NA,NA,NA
"7241","Agrilus hyperici","steele",0,NA,NA,NA,NA
"7242","Agrilus hyperici","stevens",0,NA,NA,NA,NA
"7243","Agrilus hyperici","swift",0,NA,NA,NA,NA
"7244","Agrilus hyperici","todd",0,NA,NA,NA,NA
"7245","Agrilus hyperici","traverse",0,NA,NA,NA,NA
"7246","Agrilus hyperici","wabasha",0,NA,NA,NA,NA
"7247","Agrilus hyperici","wadena",0,NA,NA,NA,NA
"7248","Agrilus hyperici","waseca",0,NA,NA,NA,NA
"7249","Agrilus hyperici","washington",0,NA,NA,NA,NA
"7250","Agrilus hyperici","watonwan",0,NA,NA,NA,NA
"7251","Agrilus hyperici","wilkin",0,NA,NA,NA,NA
"7252","Agrilus hyperici","winona",0,NA,NA,NA,NA
"7253","Agrilus hyperici","wright",0,NA,NA,NA,NA
"7254","Agrilus hyperici","yellow medicine",0,NA,NA,NA,NA
"7255","Agrilus imbellis","aitkin",0,NA,NA,NA,NA
"7256","Agrilus imbellis","anoka",1,1951,NA,68.2566367625259,68.2566367625259
"7257","Agrilus imbellis","anoka/isanti",0,NA,NA,NA,NA
"7258","Agrilus imbellis","aonka/isanti",0,NA,NA,NA,NA
"7259","Agrilus imbellis","becker",0,NA,NA,NA,NA
"7260","Agrilus imbellis","beltrami",0,NA,NA,NA,NA
"7261","Agrilus imbellis","benton",0,NA,NA,NA,NA
"7262","Agrilus imbellis","big stone",0,NA,NA,NA,NA
"7263","Agrilus imbellis","blue earth",0,NA,NA,NA,NA
"7264","Agrilus imbellis","brown",0,NA,NA,NA,NA
"7265","Agrilus imbellis","carlton",0,NA,NA,NA,NA
"7266","Agrilus imbellis","carver",0,NA,NA,NA,NA
"7267","Agrilus imbellis","cass",0,NA,NA,NA,NA
"7268","Agrilus imbellis","chippewa",0,NA,NA,NA,NA
"7269","Agrilus imbellis","chisago",0,NA,NA,NA,NA
"7270","Agrilus imbellis","clay",0,NA,NA,NA,NA
"7271","Agrilus imbellis","clearwater",0,NA,NA,NA,NA
"7272","Agrilus imbellis","cook",0,NA,NA,NA,NA
"7273","Agrilus imbellis","cottonwood",0,NA,NA,NA,NA
"7274","Agrilus imbellis","crow wing",0,NA,NA,NA,NA
"7275","Agrilus imbellis","dakota",0,NA,NA,NA,NA
"7276","Agrilus imbellis","dodge",0,NA,NA,NA,NA
"7277","Agrilus imbellis","douglas",0,NA,NA,NA,NA
"7278","Agrilus imbellis","faribault",0,NA,NA,NA,NA
"7279","Agrilus imbellis","fillmore",0,NA,NA,NA,NA
"7280","Agrilus imbellis","freeborn",0,NA,NA,NA,NA
"7281","Agrilus imbellis","goodhue",0,NA,NA,NA,NA
"7282","Agrilus imbellis","grant",0,NA,NA,NA,NA
"7283","Agrilus imbellis","hennepin",0,NA,NA,NA,NA
"7284","Agrilus imbellis","houston",0,NA,NA,NA,NA
"7285","Agrilus imbellis","hubbard",0,NA,NA,NA,NA
"7286","Agrilus imbellis","isanti",0,NA,NA,NA,NA
"7287","Agrilus imbellis","itasca",0,NA,NA,NA,NA
"7288","Agrilus imbellis","itasca park",0,NA,NA,NA,NA
"7289","Agrilus imbellis","jackson",0,NA,NA,NA,NA
"7290","Agrilus imbellis","kanabec",0,NA,NA,NA,NA
"7291","Agrilus imbellis","kandiyohi",0,NA,NA,NA,NA
"7292","Agrilus imbellis","kittson",0,NA,NA,NA,NA
"7293","Agrilus imbellis","koochiching",0,NA,NA,NA,NA
"7294","Agrilus imbellis","lac qui parle",0,NA,NA,NA,NA
"7295","Agrilus imbellis","lake",0,NA,NA,NA,NA
"7296","Agrilus imbellis","lake of the woods",0,NA,NA,NA,NA
"7297","Agrilus imbellis","le sueur",0,NA,NA,NA,NA
"7298","Agrilus imbellis","lincoln",0,NA,NA,NA,NA
"7299","Agrilus imbellis","lyon",0,NA,NA,NA,NA
"7300","Agrilus imbellis","mahnomen",0,NA,NA,NA,NA
"7301","Agrilus imbellis","marshall",0,NA,NA,NA,NA
"7302","Agrilus imbellis","martin",0,NA,NA,NA,NA
"7303","Agrilus imbellis","mcleod",0,NA,NA,NA,NA
"7304","Agrilus imbellis","meeker",0,NA,NA,NA,NA
"7305","Agrilus imbellis","mille lacs",0,NA,NA,NA,NA
"7306","Agrilus imbellis","mille lacs lake",0,NA,NA,NA,NA
"7307","Agrilus imbellis","morrison",0,NA,NA,NA,NA
"7308","Agrilus imbellis","mower",0,NA,NA,NA,NA
"7309","Agrilus imbellis","murray",0,NA,NA,NA,NA
"7310","Agrilus imbellis","nicollet",0,NA,NA,NA,NA
"7311","Agrilus imbellis","nobles",0,NA,NA,NA,NA
"7312","Agrilus imbellis","norman",0,NA,NA,NA,NA
"7313","Agrilus imbellis","olmsted",0,NA,NA,NA,NA
"7314","Agrilus imbellis","otter tail",0,NA,NA,NA,NA
"7315","Agrilus imbellis","pennington",0,NA,NA,NA,NA
"7316","Agrilus imbellis","pine",0,NA,NA,NA,NA
"7317","Agrilus imbellis","pipestone",0,NA,NA,NA,NA
"7318","Agrilus imbellis","polk",0,NA,NA,NA,NA
"7319","Agrilus imbellis","pope",0,NA,NA,NA,NA
"7320","Agrilus imbellis","ramsey",0,NA,NA,NA,NA
"7321","Agrilus imbellis","red lake",0,NA,NA,NA,NA
"7322","Agrilus imbellis","redwood",0,NA,NA,NA,NA
"7323","Agrilus imbellis","renville",0,NA,NA,NA,NA
"7324","Agrilus imbellis","rice",0,NA,NA,NA,NA
"7325","Agrilus imbellis","rock",0,NA,NA,NA,NA
"7326","Agrilus imbellis","roseau",0,NA,NA,NA,NA
"7327","Agrilus imbellis","saint anthony park",0,NA,NA,NA,NA
"7328","Agrilus imbellis","santa rita",0,NA,NA,NA,NA
"7329","Agrilus imbellis","scott",0,NA,NA,NA,NA
"7330","Agrilus imbellis","sherburne",0,NA,NA,NA,NA
"7331","Agrilus imbellis","sibley",0,NA,NA,NA,NA
"7332","Agrilus imbellis","st louis",0,NA,NA,NA,NA
"7333","Agrilus imbellis","stearns",0,NA,NA,NA,NA
"7334","Agrilus imbellis","steele",0,NA,NA,NA,NA
"7335","Agrilus imbellis","stevens",0,NA,NA,NA,NA
"7336","Agrilus imbellis","swift",0,NA,NA,NA,NA
"7337","Agrilus imbellis","todd",0,NA,NA,NA,NA
"7338","Agrilus imbellis","traverse",0,NA,NA,NA,NA
"7339","Agrilus imbellis","wabasha",0,NA,NA,NA,NA
"7340","Agrilus imbellis","wadena",0,NA,NA,NA,NA
"7341","Agrilus imbellis","waseca",0,NA,NA,NA,NA
"7342","Agrilus imbellis","washington",0,NA,NA,NA,NA
"7343","Agrilus imbellis","watonwan",0,NA,NA,NA,NA
"7344","Agrilus imbellis","wilkin",0,NA,NA,NA,NA
"7345","Agrilus imbellis","winona",0,NA,NA,NA,NA
"7346","Agrilus imbellis","wright",0,NA,NA,NA,NA
"7347","Agrilus imbellis","yellow medicine",0,NA,NA,NA,NA
"7348","Agrilus impexus","aitkin",0,NA,NA,NA,NA
"7349","Agrilus impexus","anoka",0,NA,NA,NA,NA
"7350","Agrilus impexus","anoka/isanti",0,NA,NA,NA,NA
"7351","Agrilus impexus","aonka/isanti",0,NA,NA,NA,NA
"7352","Agrilus impexus","becker",0,NA,NA,NA,NA
"7353","Agrilus impexus","beltrami",0,NA,NA,NA,NA
"7354","Agrilus impexus","benton",0,NA,NA,NA,NA
"7355","Agrilus impexus","big stone",0,NA,NA,NA,NA
"7356","Agrilus impexus","blue earth",0,NA,NA,NA,NA
"7357","Agrilus impexus","brown",0,NA,NA,NA,NA
"7358","Agrilus impexus","carlton",0,NA,NA,NA,NA
"7359","Agrilus impexus","carver",0,NA,NA,NA,NA
"7360","Agrilus impexus","cass",0,NA,NA,NA,NA
"7361","Agrilus impexus","chippewa",0,NA,NA,NA,NA
"7362","Agrilus impexus","chisago",0,NA,NA,NA,NA
"7363","Agrilus impexus","clay",0,NA,NA,NA,NA
"7364","Agrilus impexus","clearwater",0,NA,NA,NA,NA
"7365","Agrilus impexus","cook",0,NA,NA,NA,NA
"7366","Agrilus impexus","cottonwood",0,NA,NA,NA,NA
"7367","Agrilus impexus","crow wing",0,NA,NA,NA,NA
"7368","Agrilus impexus","dakota",0,NA,NA,NA,NA
"7369","Agrilus impexus","dodge",0,NA,NA,NA,NA
"7370","Agrilus impexus","douglas",0,NA,NA,NA,NA
"7371","Agrilus impexus","faribault",0,NA,NA,NA,NA
"7372","Agrilus impexus","fillmore",0,NA,NA,NA,NA
"7373","Agrilus impexus","freeborn",0,NA,NA,NA,NA
"7374","Agrilus impexus","goodhue",0,NA,NA,NA,NA
"7375","Agrilus impexus","grant",0,NA,NA,NA,NA
"7376","Agrilus impexus","hennepin",0,NA,NA,NA,NA
"7377","Agrilus impexus","houston",0,NA,NA,NA,NA
"7378","Agrilus impexus","hubbard",0,NA,NA,NA,NA
"7379","Agrilus impexus","isanti",0,NA,NA,NA,NA
"7380","Agrilus impexus","itasca",0,NA,NA,NA,NA
"7381","Agrilus impexus","itasca park",0,NA,NA,NA,NA
"7382","Agrilus impexus","jackson",0,NA,NA,NA,NA
"7383","Agrilus impexus","kanabec",0,NA,NA,NA,NA
"7384","Agrilus impexus","kandiyohi",0,NA,NA,NA,NA
"7385","Agrilus impexus","kittson",0,NA,NA,NA,NA
"7386","Agrilus impexus","koochiching",0,NA,NA,NA,NA
"7387","Agrilus impexus","lac qui parle",0,NA,NA,NA,NA
"7388","Agrilus impexus","lake",0,NA,NA,NA,NA
"7389","Agrilus impexus","lake of the woods",0,NA,NA,NA,NA
"7390","Agrilus impexus","le sueur",0,NA,NA,NA,NA
"7391","Agrilus impexus","lincoln",0,NA,NA,NA,NA
"7392","Agrilus impexus","lyon",0,NA,NA,NA,NA
"7393","Agrilus impexus","mahnomen",0,NA,NA,NA,NA
"7394","Agrilus impexus","marshall",0,NA,NA,NA,NA
"7395","Agrilus impexus","martin",0,NA,NA,NA,NA
"7396","Agrilus impexus","mcleod",0,NA,NA,NA,NA
"7397","Agrilus impexus","meeker",0,NA,NA,NA,NA
"7398","Agrilus impexus","mille lacs",0,NA,NA,NA,NA
"7399","Agrilus impexus","mille lacs lake",0,NA,NA,NA,NA
"7400","Agrilus impexus","morrison",0,NA,NA,NA,NA
"7401","Agrilus impexus","mower",0,NA,NA,NA,NA
"7402","Agrilus impexus","murray",0,NA,NA,NA,NA
"7403","Agrilus impexus","nicollet",0,NA,NA,NA,NA
"7404","Agrilus impexus","nobles",0,NA,NA,NA,NA
"7405","Agrilus impexus","norman",0,NA,NA,NA,NA
"7406","Agrilus impexus","olmsted",0,NA,NA,NA,NA
"7407","Agrilus impexus","otter tail",0,NA,NA,NA,NA
"7408","Agrilus impexus","pennington",0,NA,NA,NA,NA
"7409","Agrilus impexus","pine",0,NA,NA,NA,NA
"7410","Agrilus impexus","pipestone",0,NA,NA,NA,NA
"7411","Agrilus impexus","polk",0,NA,NA,NA,NA
"7412","Agrilus impexus","pope",0,NA,NA,NA,NA
"7413","Agrilus impexus","ramsey",0,NA,NA,NA,NA
"7414","Agrilus impexus","red lake",0,NA,NA,NA,NA
"7415","Agrilus impexus","redwood",0,NA,NA,NA,NA
"7416","Agrilus impexus","renville",0,NA,NA,NA,NA
"7417","Agrilus impexus","rice",0,NA,NA,NA,NA
"7418","Agrilus impexus","rock",0,NA,NA,NA,NA
"7419","Agrilus impexus","roseau",0,NA,NA,NA,NA
"7420","Agrilus impexus","saint anthony park",0,NA,NA,NA,NA
"7421","Agrilus impexus","santa rita",0,NA,NA,NA,NA
"7422","Agrilus impexus","scott",0,NA,NA,NA,NA
"7423","Agrilus impexus","sherburne",0,NA,NA,NA,NA
"7424","Agrilus impexus","sibley",0,NA,NA,NA,NA
"7425","Agrilus impexus","st louis",0,NA,NA,NA,NA
"7426","Agrilus impexus","stearns",0,NA,NA,NA,NA
"7427","Agrilus impexus","steele",0,NA,NA,NA,NA
"7428","Agrilus impexus","stevens",0,NA,NA,NA,NA
"7429","Agrilus impexus","swift",0,NA,NA,NA,NA
"7430","Agrilus impexus","todd",0,NA,NA,NA,NA
"7431","Agrilus impexus","traverse",0,NA,NA,NA,NA
"7432","Agrilus impexus","wabasha",0,NA,NA,NA,NA
"7433","Agrilus impexus","wadena",0,NA,NA,NA,NA
"7434","Agrilus impexus","waseca",0,NA,NA,NA,NA
"7435","Agrilus impexus","washington",0,NA,NA,NA,NA
"7436","Agrilus impexus","watonwan",0,NA,NA,NA,NA
"7437","Agrilus impexus","wilkin",0,NA,NA,NA,NA
"7438","Agrilus impexus","winona",0,NA,NA,NA,NA
"7439","Agrilus impexus","wright",0,NA,NA,NA,NA
"7440","Agrilus impexus","yellow medicine",0,NA,NA,NA,NA
"7441","Agrilus indigenus","aitkin",0,NA,NA,NA,NA
"7442","Agrilus indigenus","anoka",0,NA,NA,NA,NA
"7443","Agrilus indigenus","anoka/isanti",0,NA,NA,NA,NA
"7444","Agrilus indigenus","aonka/isanti",0,NA,NA,NA,NA
"7445","Agrilus indigenus","becker",0,NA,NA,NA,NA
"7446","Agrilus indigenus","beltrami",0,NA,NA,NA,NA
"7447","Agrilus indigenus","benton",0,NA,NA,NA,NA
"7448","Agrilus indigenus","big stone",0,NA,NA,NA,NA
"7449","Agrilus indigenus","blue earth",0,NA,NA,NA,NA
"7450","Agrilus indigenus","brown",0,NA,NA,NA,NA
"7451","Agrilus indigenus","carlton",0,NA,NA,NA,NA
"7452","Agrilus indigenus","carver",0,NA,NA,NA,NA
"7453","Agrilus indigenus","cass",0,NA,NA,NA,NA
"7454","Agrilus indigenus","chippewa",0,NA,NA,NA,NA
"7455","Agrilus indigenus","chisago",0,NA,NA,NA,NA
"7456","Agrilus indigenus","clay",0,NA,NA,NA,NA
"7457","Agrilus indigenus","clearwater",0,NA,NA,NA,NA
"7458","Agrilus indigenus","cook",0,NA,NA,NA,NA
"7459","Agrilus indigenus","cottonwood",0,NA,NA,NA,NA
"7460","Agrilus indigenus","crow wing",0,NA,NA,NA,NA
"7461","Agrilus indigenus","dakota",0,NA,NA,NA,NA
"7462","Agrilus indigenus","dodge",0,NA,NA,NA,NA
"7463","Agrilus indigenus","douglas",0,NA,NA,NA,NA
"7464","Agrilus indigenus","faribault",0,NA,NA,NA,NA
"7465","Agrilus indigenus","fillmore",0,NA,NA,NA,NA
"7466","Agrilus indigenus","freeborn",0,NA,NA,NA,NA
"7467","Agrilus indigenus","goodhue",0,NA,NA,NA,NA
"7468","Agrilus indigenus","grant",0,NA,NA,NA,NA
"7469","Agrilus indigenus","hennepin",0,NA,NA,NA,NA
"7470","Agrilus indigenus","houston",0,NA,NA,NA,NA
"7471","Agrilus indigenus","hubbard",0,NA,NA,NA,NA
"7472","Agrilus indigenus","isanti",0,NA,NA,NA,NA
"7473","Agrilus indigenus","itasca",0,NA,NA,NA,NA
"7474","Agrilus indigenus","itasca park",0,NA,NA,NA,NA
"7475","Agrilus indigenus","jackson",0,NA,NA,NA,NA
"7476","Agrilus indigenus","kanabec",0,NA,NA,NA,NA
"7477","Agrilus indigenus","kandiyohi",0,NA,NA,NA,NA
"7478","Agrilus indigenus","kittson",0,NA,NA,NA,NA
"7479","Agrilus indigenus","koochiching",0,NA,NA,NA,NA
"7480","Agrilus indigenus","lac qui parle",0,NA,NA,NA,NA
"7481","Agrilus indigenus","lake",0,NA,NA,NA,NA
"7482","Agrilus indigenus","lake of the woods",0,NA,NA,NA,NA
"7483","Agrilus indigenus","le sueur",0,NA,NA,NA,NA
"7484","Agrilus indigenus","lincoln",0,NA,NA,NA,NA
"7485","Agrilus indigenus","lyon",0,NA,NA,NA,NA
"7486","Agrilus indigenus","mahnomen",0,NA,NA,NA,NA
"7487","Agrilus indigenus","marshall",0,NA,NA,NA,NA
"7488","Agrilus indigenus","martin",0,NA,NA,NA,NA
"7489","Agrilus indigenus","mcleod",0,NA,NA,NA,NA
"7490","Agrilus indigenus","meeker",0,NA,NA,NA,NA
"7491","Agrilus indigenus","mille lacs",0,NA,NA,NA,NA
"7492","Agrilus indigenus","mille lacs lake",0,NA,NA,NA,NA
"7493","Agrilus indigenus","morrison",0,NA,NA,NA,NA
"7494","Agrilus indigenus","mower",0,NA,NA,NA,NA
"7495","Agrilus indigenus","murray",0,NA,NA,NA,NA
"7496","Agrilus indigenus","nicollet",0,NA,NA,NA,NA
"7497","Agrilus indigenus","nobles",0,NA,NA,NA,NA
"7498","Agrilus indigenus","norman",0,NA,NA,NA,NA
"7499","Agrilus indigenus","olmsted",0,NA,NA,NA,NA
"7500","Agrilus indigenus","otter tail",0,NA,NA,NA,NA
"7501","Agrilus indigenus","pennington",0,NA,NA,NA,NA
"7502","Agrilus indigenus","pine",0,NA,NA,NA,NA
"7503","Agrilus indigenus","pipestone",0,NA,NA,NA,NA
"7504","Agrilus indigenus","polk",0,NA,NA,NA,NA
"7505","Agrilus indigenus","pope",0,NA,NA,NA,NA
"7506","Agrilus indigenus","ramsey",0,NA,NA,NA,NA
"7507","Agrilus indigenus","red lake",0,NA,NA,NA,NA
"7508","Agrilus indigenus","redwood",0,NA,NA,NA,NA
"7509","Agrilus indigenus","renville",0,NA,NA,NA,NA
"7510","Agrilus indigenus","rice",0,NA,NA,NA,NA
"7511","Agrilus indigenus","rock",0,NA,NA,NA,NA
"7512","Agrilus indigenus","roseau",0,NA,NA,NA,NA
"7513","Agrilus indigenus","saint anthony park",0,NA,NA,NA,NA
"7514","Agrilus indigenus","santa rita",0,NA,NA,NA,NA
"7515","Agrilus indigenus","scott",0,NA,NA,NA,NA
"7516","Agrilus indigenus","sherburne",0,NA,NA,NA,NA
"7517","Agrilus indigenus","sibley",0,NA,NA,NA,NA
"7518","Agrilus indigenus","st louis",0,NA,NA,NA,NA
"7519","Agrilus indigenus","stearns",0,NA,NA,NA,NA
"7520","Agrilus indigenus","steele",0,NA,NA,NA,NA
"7521","Agrilus indigenus","stevens",0,NA,NA,NA,NA
"7522","Agrilus indigenus","swift",0,NA,NA,NA,NA
"7523","Agrilus indigenus","todd",0,NA,NA,NA,NA
"7524","Agrilus indigenus","traverse",0,NA,NA,NA,NA
"7525","Agrilus indigenus","wabasha",0,NA,NA,NA,NA
"7526","Agrilus indigenus","wadena",0,NA,NA,NA,NA
"7527","Agrilus indigenus","waseca",0,NA,NA,NA,NA
"7528","Agrilus indigenus","washington",0,NA,NA,NA,NA
"7529","Agrilus indigenus","watonwan",0,NA,NA,NA,NA
"7530","Agrilus indigenus","wilkin",0,NA,NA,NA,NA
"7531","Agrilus indigenus","winona",0,NA,NA,NA,NA
"7532","Agrilus indigenus","wright",0,NA,NA,NA,NA
"7533","Agrilus indigenus","yellow medicine",0,NA,NA,NA,NA
"7534","Agrilus integerrimus","aitkin",0,NA,NA,NA,NA
"7535","Agrilus integerrimus","anoka",0,NA,NA,NA,NA
"7536","Agrilus integerrimus","anoka/isanti",0,NA,NA,NA,NA
"7537","Agrilus integerrimus","aonka/isanti",0,NA,NA,NA,NA
"7538","Agrilus integerrimus","becker",0,NA,NA,NA,NA
"7539","Agrilus integerrimus","beltrami",0,NA,NA,NA,NA
"7540","Agrilus integerrimus","benton",0,NA,NA,NA,NA
"7541","Agrilus integerrimus","big stone",0,NA,NA,NA,NA
"7542","Agrilus integerrimus","blue earth",0,NA,NA,NA,NA
"7543","Agrilus integerrimus","brown",0,NA,NA,NA,NA
"7544","Agrilus integerrimus","carlton",0,NA,NA,NA,NA
"7545","Agrilus integerrimus","carver",0,NA,NA,NA,NA
